Barcode	SDB	Type	Reference	Test.CPM	Test_SD	Control.CPM	Control_SD	logFC	F	PValue	QValue
3'SLN-[650]	SDB71	CTb HEPES	Streptavidin	4446.19758571002	103.684626374491	4631.57463163207	562.525009334551	-0.0589306987972949	0.0421526420399732	0.837781933707448	0.887063223925533
3'SLN-[650]	SDB71	LCA PBS	Streptavidin	6877.07789088824	607.242205848633	4635.32115747866	562.525009334551	0.569126386674312	5.5163649437274	0.0298658748652905	0.0572837272006392
3'SLN-[650]	SDB71	LCA HEPES	Streptavidin	6728.83521620434	830.526259596489	4637.80413467751	562.525009334551	0.536914898247099	5.74117167273297	0.0431648551448012	0.0789107508115896
3'SLN-[650]	SDB71	PSA PBS	Streptavidin	4509.44159468165	937.690297913023	4632.2151489605	562.525009334551	-0.038753467397456	0.0318719484903395	0.859995444317766	0.901608127107335
3'SLN-[650]	SDB71	PSA HEPES	Streptavidin	4365.3090671318	1062.90693542341	4634.25993350902	562.525009334551	-0.0862551652199986	0.103703077876195	0.747689020050546	0.814284968311375
3'SLN-[650]	SDB71	SBA PBS	Streptavidin	1125.21885775898	11.1696142552008	4632.97255899595	562.525009334551	-2.04173250097137	60.0391912021186	2.93907483494995e-09	3.28534527152278e-08
3'SLN-[650]	SDB71	SBA HEPES	Streptavidin	3178.43550373718	374.894029819484	4627.00642374077	562.525009334551	-0.541762288008924	8.11073833679553	0.0081445431235385	0.0184066118673703
3'SLN-[650]	SDB71	ACG PBS	Streptavidin	9745.24870323457	106.404510502063	4627.19200992545	562.525009334551	1.07456203798668	40.0520472189376	1.73368533007656e-06	9.84665939897855e-06
3'SLN-[650]	SDB71	ACG HEPES	Streptavidin	6135.13123724736	901.095092745409	4626.91082430537	562.525009334551	0.407044911339648	4.1430445999207	0.0461073260250404	0.0831210654072378
3'SLN-[650]	SDB71	NPL PBS	Streptavidin	3313.24653428229	322.225493460049	4628.66531828098	562.525009334551	-0.482350694004704	4.82779666718393	0.0288868257813006	0.0557715943302338
3'SLN-[650]	SDB71	NPL HEPES	Streptavidin	3970.71945981718	288.239749036383	4629.31626011098	562.525009334551	-0.221398691475236	1.09877468886414	0.299355564864118	0.39755506344043
3'SLN-[650]	SDB71	MAL PBS	Streptavidin	9796.77935905143	2892.5758199023	4633.81684464245	562.525009334551	1.08010652693499	20.8904485612295	0.000302427456682851	0.000953746965819234
3'SLN-[650]	SDB71	MAL HEPES	Streptavidin	9475.06686685594	1484.41776089435	4627.53889694656	562.525009334551	1.03389100784541	31.180681295027	2.13319238774174e-05	8.77844330608055e-05
3'SLN-[650]	SDB71	UEA PBS	Streptavidin	2021.79642506096	133.553412947871	4630.35518126227	562.525009334551	-1.19548512332111	31.4296901937576	1.6695188615792e-05	7.15508083533943e-05
3'SLN-[650]	SDB71	UEA HEPES	Streptavidin	4041.70989937357	876.563780209095	4632.45734078205	562.525009334551	-0.196811917337135	0.856883777661521	0.368675217119938	0.467386085876667
3'SLN-[650]	SDB71	SNA PBS	Streptavidin	4261.2648321378	140.507690954337	4626.85961872978	562.525009334551	-0.118751611520349	0.438220126342451	0.515746259595576	0.615931374724758
3'SLN-[650]	SDB71	SNA HEPES	Streptavidin	4969.31932860849	132.171479397882	4630.25910797897	562.525009334551	0.1019553239458	0.386515501004464	0.547155246547447	0.642097932257284
GM3-[590]	SDB70	CTb PBS	Streptavidin	21297.5346921121	1931.5263698165	17049.6020794037	2414.88898246227	0.32094837156645	2.86958108429129	0.119880568418029	0.186420225463317
GM3-[590]	SDB70	CTb HEPES	Streptavidin	14848.4314799573	63.6789874603305	17045.6911348994	2414.88898246227	-0.199096556799973	0.782236652234254	0.378759798176985	0.47856259596876
GM3-[590]	SDB70	LCA PBS	Streptavidin	22378.8115902411	1610.96963736928	17048.6385311764	2414.88898246227	0.392476891902947	2.47601676314046	0.132174805883211	0.199284178973398
GM3-[590]	SDB70	LCA HEPES	Streptavidin	27086.1207555105	5001.97129564736	17050.7577449298	2414.88898246227	0.667717932309165	10.3242649816555	0.012214059486268	0.026269208821569
GM3-[590]	SDB70	PSA PBS	Streptavidin	21624.3803233755	1132.98535257833	17045.6515326823	2414.88898246227	0.3432550465247	3.9809728250724	0.0589608611721113	0.103424599057527
GM3-[590]	SDB70	PSA HEPES	Streptavidin	21452.4281328529	323.551663479146	17047.4859077456	2414.88898246227	0.331581958802203	2.42556573687449	0.120586506570765	0.186869155877874
GM3-[590]	SDB70	SBA PBS	Streptavidin	10364.244951789	4475.99017623247	17047.1760679219	2414.88898246227	-0.717917752770616	7.72450750941477	0.00866004602348525	0.019373334316401
GM3-[590]	SDB70	SBA HEPES	Streptavidin	15038.6315299598	120.960696818497	17041.6244281345	2414.88898246227	-0.180389569447011	1.53805550954395	0.225178931715833	0.310683195881515
GM3-[590]	SDB70	ACG PBS	Streptavidin	36642.9519502573	1601.84750976249	17042.3014441154	2414.88898246227	1.10441555675753	45.0365032290345	7.03508852588572e-07	4.33213346067699e-06
GM3-[590]	SDB70	ACG HEPES	Streptavidin	26266.0508865638	2244.49282192647	17041.7521899895	2414.88898246227	0.624125629423702	14.6857298761576	0.000300208269171576	0.000949307229542553
GM3-[590]	SDB70	NPL PBS	Streptavidin	11905.4316636597	148.585808938094	17043.9258901146	2414.88898246227	-0.517637753187803	6.27604394539447	0.012850301512141	0.0274358627175273
GM3-[590]	SDB70	NPL HEPES	Streptavidin	18249.6162647862	157.050823005813	17043.3089279712	2414.88898246227	0.098660669299422	0.314376102209952	0.577401603856838	0.668871164863862
GM3-[590]	SDB70	MAL PBS	Streptavidin	55908.1264603743	18633.5920989437	17047.5919590622	2414.88898246227	1.7134900323986	58.9291704725464	8.51885021782309e-07	5.08523201778215e-06
GM3-[590]	SDB70	MAL HEPES	Streptavidin	48181.3316683186	8766.4647623308	17042.4023486736	2414.88898246227	1.4993455517483	82.7022422057116	2.21962984332406e-08	2.01315264859624e-07
GM3-[590]	SDB70	UEA PBS	Streptavidin	8221.22138666997	946.307552195542	17046.3194581709	2414.88898246227	-1.05203562548649	30.6236028115283	1.96595761175113e-05	8.1856598069353e-05
GM3-[590]	SDB70	UEA HEPES	Streptavidin	25188.0677494694	1982.51901038935	17045.3791953167	2414.88898246227	0.563359758598986	9.40943152348491	0.00751976029997864	0.0172174550899707
GM3-[590]	SDB70	SNA PBS	Streptavidin	19443.7025554713	2332.70564905294	17041.948937871	2414.88898246227	0.190212636100908	1.21773909019303	0.283264572342939	0.377901424904491
GM3-[590]	SDB70	SNA HEPES	Streptavidin	22209.2880670672	345.533767956169	17044.8440283257	2414.88898246227	0.381827749196069	5.33144155258154	0.0419912805116769	0.0771268417561413
6'SLDN-[590]	SDB35	CTb PBS	Streptavidin	12333.8812498509	944.8670440673	14913.9304087439	976.307584464166	-0.274033653479744	2.57995129836821	0.138050861056368	0.206546684700704
6'SLDN-[590]	SDB35	CTb HEPES	Streptavidin	14306.7337803708	3040.66042985054	14918.0774843498	976.307584464166	-0.0603672820836372	0.0739314401621321	0.786304579088605	0.848686676691575
6'SLDN-[590]	SDB35	LCA PBS	Streptavidin	24007.7180571144	3171.41241249735	14914.1135703498	976.307584464166	0.686820048622535	7.83484062017788	0.0114808209392316	0.0249675845704478
6'SLDN-[590]	SDB35	LCA HEPES	Streptavidin	20555.6346185165	161.434394788231	14912.2746604452	976.307584464166	0.463033575719086	7.35058477019561	0.0263829330163068	0.0516187819884264
6'SLDN-[590]	SDB35	PSA PBS	Streptavidin	17420.1293984099	289.787340970076	14916.5091763207	976.307584464166	0.223845390871454	1.99372888055654	0.172389031047868	0.246571107978002
6'SLDN-[590]	SDB35	PSA HEPES	Streptavidin	13215.1999577138	1275.89698504975	14914.4589615394	976.307584464166	-0.17451338886531	0.622900296868039	0.430690670285473	0.533800936688563
6'SLDN-[590]	SDB35	SBA PBS	Streptavidin	3723.08954530366	544.720097014394	14915.7888975184	976.307584464166	-2.0022680634988	64.2445656322721	1.32578038709148e-09	1.58281944173167e-08
6'SLDN-[590]	SDB35	SBA HEPES	Streptavidin	11298.8634421546	118.106268872484	14919.5351443357	976.307584464166	-0.401024926914328	8.46071900536242	0.00702313513451289	0.016271421994812
6'SLDN-[590]	SDB35	ACG PBS	Streptavidin	6073.30831061867	1454.12120648181	14918.0840061163	976.307584464166	-1.29650774157841	48.1439096523507	4.14645102319293e-07	2.72547623434592e-06
6'SLDN-[590]	SDB35	ACG HEPES	Streptavidin	12327.3887595818	818.819518363607	14918.4054351239	976.307584464166	-0.275226106055156	2.85834600185998	0.0959478983989642	0.155699086167529
6'SLDN-[590]	SDB35	NPL PBS	Streptavidin	9522.98416232045	991.783403071887	14916.9119149034	976.307584464166	-0.647463262657746	10.1522478169587	0.00161727259734919	0.00436999754941929
6'SLDN-[590]	SDB35	NPL HEPES	Streptavidin	14025.3814163274	527.941659218831	14917.2970785394	976.307584464166	-0.0889461468476984	0.266152420801395	0.608098913604005	0.6968420459517
6'SLDN-[590]	SDB35	MAL PBS	Streptavidin	42975.729982482	16394.4317312588	14915.028026568	976.307584464166	1.52675545680108	44.8136664049841	4.75056074767087e-06	2.45936109503315e-05
6'SLDN-[590]	SDB35	MAL HEPES	Streptavidin	13409.0155753749	14.6779741392594	14917.6251933445	976.307584464166	-0.153814559002803	1.00202641586269	0.329302572576796	0.430004475351396
6'SLDN-[590]	SDB35	UEA PBS	Streptavidin	6762.49571519786	1246.18356759083	14915.9168279509	976.307584464166	-1.14122497774963	38.1110167468823	4.73283922521425e-06	2.45936109503315e-05
6'SLDN-[590]	SDB35	UEA HEPES	Streptavidin	16561.5709448499	1173.54645917052	14915.3587451282	976.307584464166	0.15104084802749	0.856735064246439	0.368715689969371	0.467386085876667
6'SLDN-[590]	SDB35	SNA PBS	Streptavidin	204681.993495836	23845.5283529103	14918.8161439593	976.307584464166	3.77817922686952	961.722759832932	4.89242408597028e-18	4.40318167737326e-16
6'SLDN-[590]	SDB35	SNA HEPES	Streptavidin	154965.199225944	50405.7178499388	14917.4672238825	976.307584464166	3.37686975144873	348.27669271315	3.0119665821526e-09	3.31331116577481e-08
6'SLN-[270]	SDB128	CTb PBS	Streptavidin	22870.1515814549	1905.40449610636	22921.0606385874	4182.05945610915	-0.00320787640077889	0.000264939961609419	0.987320642088382	0.994118030329955
6'SLN-[270]	SDB128	CTb HEPES	Streptavidin	52022.2478004679	3982.86475456785	22928.2442545676	4182.05945610915	1.1820028534143	43.388638217188	2.72802902296744e-09	3.09882908434165e-08
6'SLN-[270]	SDB128	LCA PBS	Streptavidin	22896.3232873739	2572.45557012859	22921.2925847538	4182.05945610915	-0.00157245567605634	4.17305274744441e-05	0.994913422679279	0.996846884220423
6'SLN-[270]	SDB128	LCA HEPES	Streptavidin	22958.7823268295	18290.331998747	22917.9130801225	4182.05945610915	0.00257044996915122	3.30687611923602e-05	0.995558144393546	0.996846884220423
6'SLN-[270]	SDB128	PSA PBS	Streptavidin	9260.88101507639	2727.77399515719	22925.8771527505	4182.05945610915	-1.30775557995059	37.8976066227749	5.74627761797763e-06	2.87313880898881e-05
6'SLN-[270]	SDB128	PSA HEPES	Streptavidin	8350.27542333925	2457.30590957447	22922.3353983498	4182.05945610915	-1.45685834884436	39.682606760385	1.26865655190448e-09	1.53023522240025e-08
6'SLN-[270]	SDB128	SBA PBS	Streptavidin	14473.0765937097	806.374110387488	22924.3396910747	4182.05945610915	-0.663508545946846	7.20512441504869	0.0108143305950687	0.0237833962335158
6'SLN-[270]	SDB128	SBA HEPES	Streptavidin	4736.41056170319	523.150413503145	22931.6816705253	4182.05945610915	-2.2754761100661	171.978173775912	2.15945483569415e-13	7.01822821600599e-12
6'SLN-[270]	SDB128	ACG PBS	Streptavidin	22407.8893560681	2059.52167665369	22929.3139654105	4182.05945610915	-0.0331864258731048	0.034638946266763	0.853962008682859	0.899442760255658
6'SLN-[270]	SDB128	ACG HEPES	Streptavidin	7272.51501474788	101.71838484346	22930.0094240923	4182.05945610915	-1.65671067284529	83.9145913016044	6.54181661765454e-13	1.77998266108275e-11
6'SLN-[270]	SDB128	NPL PBS	Streptavidin	22861.7230162531	3054.67201571849	22926.9480704612	4182.05945610915	-0.0041101837490338	0.000417928863352941	0.983705415589088	0.991331038965747
6'SLN-[270]	SDB128	NPL HEPES	Streptavidin	6609.85860366042	1269.89584715925	22927.8606191565	4182.05945610915	-1.79441042901994	81.0030793547565	3.29807590766929e-12	7.14583113328346e-11
6'SLN-[270]	SDB128	MAL PBS	Streptavidin	8338.08548022216	2318.8218118386	22922.8440045304	4182.05945610915	-1.45899798078589	29.3979482980882	5.34487182028963e-05	0.000196034483690874
6'SLN-[270]	SDB128	MAL HEPES	Streptavidin	10797.5625592051	2711.46312039895	22928.646349442	4182.05945610915	-1.0864455089926	30.3187054760627	2.52860826687616e-05	0.000102016264560176
6'SLN-[270]	SDB128	UEA PBS	Streptavidin	23662.3575094919	1217.19650553103	22924.3508000349	4182.05945610915	0.0457129399162085	0.0454236592992392	0.833361815742364	0.884385227261365
6'SLN-[270]	SDB128	UEA HEPES	Streptavidin	9630.48606417266	1705.92098179419	22924.3094868627	4182.05945610915	-1.25119775856124	34.2656069338631	2.68013760388615e-05	0.00010665853729751
6'SLN-[270]	SDB128	SNA PBS	Streptavidin	226616.670625309	66581.7253020755	22930.4861951595	4182.05945610915	3.30491514436258	340.281800538727	2.36761107111401e-10	3.25894700376869e-09
6'SLN-[270]	SDB128	SNA HEPES	Streptavidin	378953.078266044	146617.95762942	22927.3062907586	4182.05945610915	4.04688045684947	287.999435294157	7.75642737522901e-09	7.56251669084829e-08
GD3-[410]	SDB45	CTb PBS	Streptavidin	164.702213176431	190.192882184288	170.89209971408	108.366776507128	-0.0532257619100044	0.00341430353483739	0.954584441721096	0.969653560815014
GD3-[410]	SDB45	CTb HEPES	Streptavidin	209.102234378266	423.353818976149	175.025373911403	108.366776507128	0.256644389339859	0.115514880588781	0.734769868768594	0.804944519156605
GD3-[410]	SDB45	LCA PBS	Streptavidin	348.11908297859	178.005574580507	171.826173188865	108.366776507128	1.01863109122087	3.22550389799497	0.0890821492656479	0.147004393005371
GD3-[410]	SDB45	LCA HEPES	Streptavidin	410.124632726434	81.3101689419051	170.360471447392	108.366776507128	1.26747176933496	5.69804459854285	0.0437790390769996	0.0798192292695497
GD3-[410]	SDB45	PSA PBS	Streptavidin	1038.013745319	294.909110541392	173.446834394492	108.366776507128	2.58126013278532	32.7827856540035	1.4604153111195e-05	6.40851474146173e-05
GD3-[410]	SDB45	PSA HEPES	Streptavidin	290.723524577118	79.9691676192773	171.665494198976	108.366776507128	0.760047737191333	1.67681889466115	0.19649639686965	0.277657952098418
GD3-[410]	SDB45	SBA PBS	Streptavidin	94.7459979503152	64.4009106233313	174.098353782247	108.366776507128	-0.877765650826889	2.01022691594857	0.16540768672169	0.238333735793567
GD3-[410]	SDB45	SBA HEPES	Streptavidin	910.442785296752	77.6979112578356	175.059551629149	108.366776507128	2.37872257667959	41.7886004646672	5.60268058904671e-07	3.58204168807905e-06
GD3-[410]	SDB45	ACG PBS	Streptavidin	276.465556023251	94.9131006065436	174.370928298212	108.366776507128	0.664940221561693	2.58222305001458	0.121512369151489	0.187654234633889
GD3-[410]	SDB45	ACG HEPES	Streptavidin	1285.84413113486	121.105149026781	174.4129382608	108.366776507128	2.88213680020204	84.3060286874072	3.23741069640115e-12	7.14583113328346e-11
GD3-[410]	SDB45	NPL PBS	Streptavidin	855.610856432902	5.10126051019972	174.335464506629	108.366776507128	2.2950887061174	37.7299070127422	3.03012217724705e-09	3.31331116577481e-08
GD3-[410]	SDB45	NPL HEPES	Streptavidin	1116.55213130597	469.643624417471	173.739443373177	108.366776507128	2.68405338585256	47.1849376944441	2.11138307387168e-07	1.47923245295202e-06
GD3-[410]	SDB45	MAL PBS	Streptavidin	625.869002483982	177.750206999114	172.676409670932	108.366776507128	1.85778972409421	12.8770462478528	0.00240593155744918	0.00628334804065969
GD3-[410]	SDB45	MAL HEPES	Streptavidin	1171.92325423786	149.544312399307	174.163687736496	108.366776507128	2.75036232939924	62.4536603947657	1.90263948489259e-07	1.36624314150431e-06
GD3-[410]	SDB45	UEA PBS	Streptavidin	224.235119394446	39.4175428769844	174.557408243673	108.366776507128	0.361310662349648	0.575489486911704	0.456841099236298	0.559690142519862
GD3-[410]	SDB45	UEA HEPES	Streptavidin	434.434463132212	39.3236202749998	171.679659436618	108.366776507128	1.33941943552542	7.72891174076923	0.0135954945334788	0.0287644278556424
GD3-[410]	SDB45	SNA PBS	Streptavidin	133.210910788134	16.0657200222139	174.806779944979	108.366776507128	-0.392048888585047	0.730178455423327	0.403244590923222	0.504594835700716
GD3-[410]	SDB45	SNA HEPES	Streptavidin	97.6459016597655	29.8354848952615	174.402012117004	108.366776507128	-0.836785286432292	1.71237655412558	0.219255558520515	0.305028541580264
3'SLec (Gc)-[190]	SDB74	CTb PBS	Streptavidin	3233.49215912707	226.984062556788	3423.81563233494	503.384296575631	-0.0825119047193867	0.116239481278446	0.739918898069773	0.808314762597231
3'SLec (Gc)-[190]	SDB74	CTb HEPES	Streptavidin	2114.94870131329	1279.17739385788	3433.49909174984	503.384296575631	-0.699056911196268	4.7335803306201	0.0321376289539106	0.0611398794732933
3'SLec (Gc)-[190]	SDB74	LCA PBS	Streptavidin	3158.61324169208	1709.02724310479	3425.68247629352	503.384296575631	-0.117100139163081	0.175069807681695	0.680529614494553	0.760477219635747
3'SLec (Gc)-[190]	SDB74	LCA HEPES	Streptavidin	2681.15588523125	774.034429344275	3422.12821127385	503.384296575631	-0.352038710362083	1.6892785561249	0.229569169984823	0.315253437655214
3'SLec (Gc)-[190]	SDB74	PSA PBS	Streptavidin	2884.57205196343	407.846526153492	3430.32998142393	503.384296575631	-0.249990063425348	1.10711243689564	0.304496850801197	0.40242293392682
3'SLec (Gc)-[190]	SDB74	PSA HEPES	Streptavidin	3745.62226383314	731.75085119734	3426.87197185987	503.384296575631	0.128313121219696	0.222770958061481	0.637332521400939	0.725368725718968
3'SLec (Gc)-[190]	SDB74	SBA PBS	Streptavidin	1620.90143249979	62.1107420458317	3430.38683553834	503.384296575631	-1.08157491162212	20.1532001509842	6.75784429493196e-05	0.000241057250764341
3'SLec (Gc)-[190]	SDB74	SBA HEPES	Streptavidin	3758.14419970504	0.277575312946398	3437.91537853611	503.384296575631	0.128486389418915	0.46976453816313	0.498719489560527	0.599693528042977
3'SLec (Gc)-[190]	SDB74	ACG PBS	Streptavidin	12345.3241431469	73.5463349053214	3436.45503956454	503.384296575631	1.84497172760608	113.800602743428	1.88007327240332e-10	2.68254357159986e-09
3'SLec (Gc)-[190]	SDB74	ACG HEPES	Streptavidin	8296.77613683387	767.32937481512	3436.76122789807	503.384296575631	1.27150123731825	41.3289959833172	2.110688128637e-08	1.94449221299629e-07
3'SLec (Gc)-[190]	SDB74	NPL PBS	Streptavidin	4727.56754077824	909.942430564171	3434.48652190951	503.384296575631	0.461003646636138	4.83312396123394	0.0287993855250829	0.0556946794452017
3'SLec (Gc)-[190]	SDB74	NPL HEPES	Streptavidin	5215.75550790787	265.185866678685	3433.36071970178	503.384296575631	0.603254804493627	8.53050774964682	0.00514430553100444	0.012333683342777
3'SLec (Gc)-[190]	SDB74	MAL PBS	Streptavidin	3119.82756531818	663.202813568063	3427.86128239897	503.384296575631	-0.135842435409164	0.345604980811071	0.564690336839231	0.658055472213048
3'SLec (Gc)-[190]	SDB74	MAL HEPES	Streptavidin	4373.70510252538	448.511267139173	3435.40698368138	503.384296575631	0.348374928340839	3.27978630757413	0.0858554089943876	0.143092348323979
3'SLec (Gc)-[190]	SDB74	UEA PBS	Streptavidin	1539.80995631313	427.312268336163	3433.79833766947	503.384296575631	-1.1570530101353	25.1938998918213	6.37911692602166e-05	0.000228243633132885
3'SLec (Gc)-[190]	SDB74	UEA HEPES	Streptavidin	3918.02401767433	133.241507318604	3428.09630161105	503.384296575631	0.192718603411238	0.896418626047927	0.358142729918792	0.457453050223785
3'SLec (Gc)-[190]	SDB74	SNA PBS	Streptavidin	3207.30724318836	80.3834121782065	3437.40943619325	503.384296575631	-0.0999591410118387	0.30226934291242	0.588718313131053	0.680244016863788
3'SLec (Gc)-[190]	SDB74	SNA HEPES	Streptavidin	3926.79721893351	155.883917400512	3433.90913326875	503.384296575631	0.193501234868256	1.18219304996348	0.300797444032353	0.398114264160467
3'SLN (Gc)-[190]	SDB73	CTb PBS	Streptavidin	1783.7286143109	842.902372164597	1365.7198101167	212.16307798022	0.385234600944336	1.25141361850615	0.288388562871705	0.383861909624454
3'SLN (Gc)-[190]	SDB73	CTb HEPES	Streptavidin	1928.4078521219	103.368029126013	1368.27111595493	212.16307798022	0.495056088022085	2.74697671066907	0.100839315671009	0.161619177171343
3'SLN (Gc)-[190]	SDB73	LCA PBS	Streptavidin	1408.76762527245	941.050778282189	1365.74075587916	212.16307798022	0.0447500021759646	0.0149493137596668	0.904024191208175	0.931901589174947
3'SLN (Gc)-[190]	SDB73	LCA HEPES	Streptavidin	1258.56454769214	1328.47032068917	1364.96050463039	212.16307798022	-0.117079997573067	0.0354032802020345	0.855623753986793	0.899442760255658
3'SLN (Gc)-[190]	SDB73	PSA PBS	Streptavidin	633.414994543604	271.805043056115	1366.70914885667	212.16307798022	-1.10948332866564	9.59863044915239	0.00538235917082496	0.0128517555711535
3'SLN (Gc)-[190]	SDB73	PSA HEPES	Streptavidin	432.727558695034	171.284097773623	1365.66467957764	212.16307798022	-1.65807238462731	15.6595507200462	9.78875439711117e-05	0.000335860488112026
3'SLN (Gc)-[190]	SDB73	SBA PBS	Streptavidin	750.268782702142	79.2707608823964	1367.17699199865	212.16307798022	-0.86572058672222	10.7633946284399	0.00226353712071868	0.0059647261964884
3'SLN (Gc)-[190]	SDB73	SBA HEPES	Streptavidin	490.145864017281	63.5456391845325	1368.37592595679	212.16307798022	-1.48118157359368	31.8190334721056	4.79667588618196e-06	2.47229550080744e-05
3'SLN (Gc)-[190]	SDB73	ACG PBS	Streptavidin	7714.7979089075	444.777183895726	1367.72609424795	212.16307798022	2.49584902568089	200.836804542584	5.85944672458971e-13	1.63227444470713e-11
3'SLN (Gc)-[190]	SDB73	ACG HEPES	Streptavidin	973.972203412877	68.5102962176661	1367.64703995587	212.16307798022	-0.489743445604899	4.31012380319507	0.0420600160261052	0.0771320043111961
3'SLN (Gc)-[190]	SDB73	NPL PBS	Streptavidin	3046.92502343856	814.604383391853	1367.43697171246	212.16307798022	1.15587966220211	29.8717997261437	1.08111168017226e-07	8.32171490658912e-07
3'SLN (Gc)-[190]	SDB73	NPL HEPES	Streptavidin	554.653845128647	52.131389307022	1366.80647950438	212.16307798022	-1.30114940876967	20.16635923309	3.94354473937322e-05	0.000148436547829268
3'SLN (Gc)-[190]	SDB73	MAL PBS	Streptavidin	961.247100867966	305.246954037404	1366.24054907275	212.16307798022	-0.507232269123588	3.04883818268867	0.0996629952486299	0.16039299097785
3'SLN (Gc)-[190]	SDB73	MAL HEPES	Streptavidin	4516.84399474037	1168.89937530468	1367.37951999224	212.16307798022	1.72390136348715	68.4386171399019	9.57326313420909e-08	7.51726031343936e-07
3'SLN (Gc)-[190]	SDB73	UEA PBS	Streptavidin	1147.60442048284	353.193264047355	1367.75338992227	212.16307798022	-0.25318270100825	1.09515975415174	0.307684543198125	0.405395175159691
3'SLN (Gc)-[190]	SDB73	UEA HEPES	Streptavidin	675.193868629738	356.967049438808	1365.37046886487	212.16307798022	-1.01591874552314	8.91008521453767	0.00892076205298148	0.0198805554323587
3'SLN (Gc)-[190]	SDB73	SNA PBS	Streptavidin	1084.47801240235	178.163985661881	1368.09773989672	212.16307798022	-0.335170500273999	2.68132985890387	0.117600506816172	0.183701726268252
3'SLN (Gc)-[190]	SDB73	SNA HEPES	Streptavidin	2889.38262039056	49.1214478795585	1367.79938335117	212.16307798022	1.07890461833417	32.7203651625403	0.000149142516357476	0.00049154012433309
9OAc3'SLN-[860]	SDB17	CTb PBS	Streptavidin	8911.39654178095	2446.66808179429	11722.3103369058	891.27927339392	-0.395533491640501	3.84050099650862	0.0772873890889108	0.130862872987013
9OAc3'SLN-[860]	SDB17	CTb HEPES	Streptavidin	10645.4934357243	2909.36285059633	11720.2920176345	891.27927339392	-0.138765693189174	0.369111712671107	0.544983130802326	0.641479137865917
9OAc3'SLN-[860]	SDB17	LCA PBS	Streptavidin	14057.2926302376	1981.76329821069	11721.3178348262	891.27927339392	0.262183982797484	0.978280974148329	0.3351097962214	0.436196794730222
9OAc3'SLN-[860]	SDB17	LCA HEPES	Streptavidin	14680.7414914367	2625.91396459056	11722.3569394055	891.27927339392	0.324662164924096	3.02218688650139	0.119978145105878	0.186420225463317
9OAc3'SLN-[860]	SDB17	PSA PBS	Streptavidin	13345.4415714374	1446.67618993112	11719.9219756781	891.27927339392	0.187384076709074	1.36942811422293	0.254832395129912	0.344597278120598
9OAc3'SLN-[860]	SDB17	PSA HEPES	Streptavidin	9636.77622795437	2071.47296351043	11720.7198126726	891.27927339392	-0.282438663405787	1.49487371749969	0.22256894668095	0.30853752087288
9OAc3'SLN-[860]	SDB17	SBA PBS	Streptavidin	4490.01022242633	839.258872695738	11720.7156195853	891.27927339392	-1.38427002291207	32.9705385304215	1.40790142268976e-06	8.15467655716348e-06
9OAc3'SLN-[860]	SDB17	SBA HEPES	Streptavidin	9468.87791750725	286.514115656151	11717.7188673105	891.27927339392	-0.307426363733585	4.45381965447522	0.0438664653165132	0.0798192292695497
9OAc3'SLN-[860]	SDB17	ACG PBS	Streptavidin	25255.6486793938	1537.64827966464	11717.7188261107	891.27927339392	1.10791436006826	46.4794674763376	5.48719270289212e-07	3.54696986872032e-06
9OAc3'SLN-[860]	SDB17	ACG HEPES	Streptavidin	19300.4236806021	2214.80748174134	11717.4561864066	891.27927339392	0.719973117369716	20.7501711441794	2.52409259691842e-05	0.000102016264560176
9OAc3'SLN-[860]	SDB17	NPL PBS	Streptavidin	11852.1391290176	1424.78071367111	11718.5501567617	891.27927339392	0.0163533793238214	0.00703017656572093	0.933243276306806	0.955288393069959
9OAc3'SLN-[860]	SDB17	NPL HEPES	Streptavidin	11226.1635075226	751.043984904771	11718.3590824107	891.27927339392	-0.0619055866180674	0.124748072181381	0.725360585159076	0.797623951725676
9OAc3'SLN-[860]	SDB17	MAL PBS	Streptavidin	39992.8064592419	12770.7410772696	11720.7569274857	891.27927339392	1.77067478239004	62.1621111057247	6.02059231002595e-07	3.7668946538665e-06
9OAc3'SLN-[860]	SDB17	MAL HEPES	Streptavidin	49415.9455786483	8406.69700180288	11717.7011896151	891.27927339392	2.07628708128194	178.287689302339	3.7435587961708e-11	6.08328304377756e-10
9OAc3'SLN-[860]	SDB17	UEA PBS	Streptavidin	7984.5020657572	1034.28698826596	11719.9266570342	891.27927339392	-0.553689196091576	9.68951051871948	0.00543475559857262	0.0129504359477189
9OAc3'SLN-[860]	SDB17	UEA HEPES	Streptavidin	8874.95503659506	1434.43699904284	11719.3922603816	891.27927339392	-0.40108604151578	5.47247688625053	0.0329427716312973	0.0625698746893146
9OAc3'SLN-[860]	SDB17	SNA PBS	Streptavidin	11228.977455094	1948.88360359538	11717.6604440562	891.27927339392	-0.0614579915398219	0.129008382842845	0.723330270302584	0.79688928084183
9OAc3'SLN-[860]	SDB17	SNA HEPES	Streptavidin	13224.0344630164	358.49671836393	11719.457757367	891.27927339392	0.174256569682214	1.34259193453463	0.271785951772582	0.365479816657057
Lec-LeX-[510]	SDB1	CTb PBS	Streptavidin	34140.4502154077	38512.8580762827	5129.80687664138	1194.1368912418	2.73450566513429	11.599452168921	0.0188392974337187	0.0382140839003254
